Date,Apparent Temperature,Cloud Cover,Dew Point,Humidity,Description,Precipitation Intensity,Precipitation Probability,Preassure,Summary,Temperature,UV Index,Visibility,Wind Bearing,Wind Speed,Moon Phase
1538496000,79.37,0.96,73.55,0.87,cloudy,0.0,0.0,1020.2,Humid and Overcast,77.81,4,10.0,161.0,4.75,0.77
1538499600,86.37,0.72,73.56,0.78,partly-cloudy-day,0.0,0.0,1019.7,Humid and Mostly Cloudy,81.17,5,10.0,142.0,6.73,0.77
1538503200,93.11,0.68,77.05,0.81,partly-cloudy-day,0.0,0.0,1019.0,Humid and Mostly Cloudy,83.57,6,9.869,153.0,5.92,0.77
1538506800,92.89,0.67,73.38,0.67,partly-cloudy-day,0.0,0.0,1018.0,Humid and Mostly Cloudy,85.6,6,10.0,152.0,6.42,0.77
1538510400,97.87,0.57,76.26,0.7,partly-cloudy-day,0.0,0.0,1017.0,Humid and Partly Cloudy,87.02,5,10.0,149.0,7.52,0.77
1538514000,93.71,0.46,72.36,0.62,partly-cloudy-day,0.0083,0.05,1016.4,Humid and Partly Cloudy,86.89,4,10.0,134.0,5.99,0.77
1538517600,96.99,0.45,75.86,0.7,partly-cloudy-day,0.0,0.0,1015.9,Humid and Partly Cloudy,86.74,2,10.0,123.0,8.58,0.77
1538521200,95.36,0.4,75.02,0.69,partly-cloudy-day,0.0,0.0,1015.7,Humid and Partly Cloudy,86.24,1,10.0,136.0,6.58,0.77
1538524800,92.51,0.07,75.79,0.77,clear-day,0.0,0.0,1015.7,Humid,83.9,0,9.866,124.0,5.72,0.77
1538528400,89.22,0.19,75.39,0.8,clear-night,0.0,0.0,1015.4,Humid,82.18,0,9.207,132.0,5.34,0.77
1538532000,85.21,0.2,75.07,0.85,clear-night,0.0,0.0,1016.2,Humid,80.15,0,9.042,139.0,5.72,0.77
1538535600,81.68,0.2,74.44,0.87,clear-night,0.0,0.0,1017.2,Humid,78.54,0,9.898,142.0,5.65,0.77
1538539200,78.92,0.2,71.58,0.82,clear-night,0.0,0.0,1017.4,Clear,77.62,0,9.94,141.0,5.79,0.77
1538542800,78.0,0.31,71.25,0.83,clear-night,0.0,0.0,1017.1,Clear,76.72,0,10.0,160.0,6.8,0.81
1538546400,78.41,0.66,72.25,0.85,partly-cloudy-night,0.0,0.0,1016.8,Humid and Mostly Cloudy,77.0,0,10.0,169.0,4.87,0.81
1538550000,78.39,0.7,72.08,0.85,partly-cloudy-night,0.0,0.0,1016.6,Humid and Mostly Cloudy,77.01,0,10.0,171.0,4.84,0.81
1538553600,78.25,0.9,73.27,0.89,cloudy,0.0,0.0,1016.4,Humid and Overcast,76.68,0,10.0,179.0,6.78,0.81
1538557200,77.9,0.91,73.38,0.91,cloudy,0.0,0.0,1016.0,Humid and Overcast,76.31,0,10.0,180.0,5.86,0.81
1538560800,77.62,0.9,73.33,0.91,cloudy,0.0,0.0,1015.8,Humid and Overcast,76.02,0,9.99,183.0,5.9,0.81
1538564400,77.46,0.71,72.82,0.9,partly-cloudy-night,0.0,0.0,1015.7,Humid and Mostly Cloudy,75.93,0,9.934,181.0,5.39,0.81
1538568000,76.86,0.49,74.92,1.0,partly-cloudy-night,0.0,0.0,1016.0,Humid and Partly Cloudy,74.92,0,9.819,170.0,4.4,0.81
1538571600,76.28,0.74,72.38,0.92,partly-cloudy-day,0.0,0.0,1016.0,Humid and Mostly Cloudy,74.76,0,9.81,166.0,4.02,0.81
1538575200,78.16,0.92,75.82,0.99,cloudy,0.0,0.0,1016.7,Humid and Overcast,76.2,1,10.0,162.0,5.59,0.81
1538578800,82.61,0.5,76.63,0.93,partly-cloudy-day,0.0,0.0,1017.0,Humid and Partly Cloudy,78.77,3,10.0,178.0,5.19,0.81
1538582400,91.25,0.75,76.69,0.82,partly-cloudy-day,0.0,0.0,1016.8,Humid and Mostly Cloudy,82.74,4,10.0,174.0,7.59,0.81
1538586000,87.28,0.59,72.14,0.72,partly-cloudy-day,0.0,0.0,1016.3,Humid and Partly Cloudy,82.25,6,10.0,164.0,8.89,0.81
1538589600,90.69,0.47,71.71,0.65,partly-cloudy-day,0.0,0.0,1015.4,Partly Cloudy,84.97,7,10.0,188.0,8.85,0.81
1538593200,93.36,0.35,70.87,0.58,partly-cloudy-day,0.0,0.0,1014.5,Partly Cloudy,87.62,7,10.0,179.0,7.25,0.81
1538596800,94.31,0.3,70.43,0.55,clear-day,0.0,0.0,1013.4,Clear,88.7,6,10.0,178.0,9.5,0.81
1538600400,95.05,0.64,69.98,0.53,partly-cloudy-day,0.0,0.0,1013.0,Mostly Cloudy,89.63,4,10.0,164.0,8.22,0.81
1538604000,94.29,0.39,69.82,0.53,partly-cloudy-day,0.0,0.0,1012.6,Partly Cloudy,89.1,2,10.0,171.0,8.95,0.81
1538607600,94.49,0.23,69.82,0.53,clear-day,0.0,0.0,1012.6,Clear,89.28,1,10.0,168.0,8.34,0.81
1538611200,89.72,0.16,69.65,0.6,clear-day,0.0,0.0,1012.8,Clear,85.35,0,10.0,160.0,6.15,0.81
1538614800,88.84,0.06,73.48,0.74,clear-night,0.0,0.0,1013.3,Humid,82.74,0,10.0,154.0,5.68,0.81
1538618400,84.96,0.06,69.88,0.68,clear-night,0.0,0.0,1013.9,Clear,81.37,0,10.0,156.0,5.69,0.81
1538622000,83.17,0.05,73.33,0.82,clear-night,0.0,0.0,1014.8,Humid,79.4,0,10.0,159.0,5.42,0.81
1538625600,79.65,0.05,70.42,0.76,clear-night,0.0,0.0,1014.6,Clear,78.51,0,10.0,169.0,6.65,0.81
1538629200,79.12,0.04,72.31,0.83,clear-night,0.0,0.0,1014.7,Humid,77.72,0,10.0,170.0,7.46,0.85
1538632800,78.31,0.1,72.37,0.86,clear-night,0.0,0.0,1014.6,Humid,76.88,0,10.0,180.0,7.23,0.85
1538636400,78.21,0.26,73.18,0.89,clear-night,0.0,0.0,1014.4,Humid,76.66,0,10.0,181.0,5.3,0.85
1538640000,78.19,0.87,72.4,0.86,partly-cloudy-night,0.0,0.0,1014.8,Humid and Mostly Cloudy,76.76,0,10.0,190.0,5.55,0.85
1538643600,78.45,0.51,72.5,0.86,partly-cloudy-night,0.0,0.0,1014.7,Humid and Partly Cloudy,77.01,0,10.0,192.0,6.8,0.85
1538647200,78.05,0.67,72.12,0.86,partly-cloudy-night,0.0,0.0,1014.6,Humid and Mostly Cloudy,76.65,0,10.0,186.0,5.4,0.85
1538650800,76.26,0.41,71.56,0.89,partly-cloudy-night,0.0,0.0,1015.0,Partly Cloudy,74.87,0,9.984,170.0,3.67,0.85
1538654400,75.26,0.21,71.5,0.92,clear-night,0.0,0.0,1015.9,Clear,73.83,0,9.812,161.0,3.32,0.85
1538658000,75.12,0.65,72.19,0.95,partly-cloudy-day,0.0,0.0,1016.5,Humid and Mostly Cloudy,73.57,0,9.735,160.0,3.32,0.85
1538661600,76.31,0.72,72.08,0.91,partly-cloudy-day,0.0,0.0,1017.0,Humid and Mostly Cloudy,74.84,1,9.874,175.0,4.97,0.85
1538665200,79.14,0.73,72.69,0.85,partly-cloudy-day,0.0,0.0,1017.1,Humid and Mostly Cloudy,77.69,2,10.0,200.0,5.06,0.85
1538668800,88.65,0.69,76.49,0.85,partly-cloudy-day,0.0,0.0,1017.3,Humid and Mostly Cloudy,81.47,4,10.0,178.0,6.72,0.85
1538672400,89.61,0.4,70.77,0.63,partly-cloudy-day,0.0,0.0,1016.7,Partly Cloudy,84.64,6,10.0,177.0,6.15,0.85
1538676000,96.7,0.14,75.79,0.7,clear-day,0.0,0.0,1015.5,Humid,86.59,8,10.0,161.0,7.16,0.85
1538679600,91.55,0.15,69.3,0.56,clear-day,0.0,0.0,1014.8,Clear,87.12,8,10.0,160.0,7.72,0.85
1538683200,95.9,0.1,72.05,0.58,clear-day,0.0,0.0,1014.2,Humid,88.84,6,10.0,158.0,8.46,0.85
1538686800,93.22,0.04,67.84,0.49,clear-day,0.0,0.0,1014.3,Clear,89.46,4,10.0,159.0,8.39,0.85
1538690400,92.23,0.15,67.2,0.49,clear-day,0.0,0.0,1013.6,Clear,88.98,2,10.0,157.0,7.91,0.85
1538694000,90.47,0.15,66.58,0.5,clear-day,0.0,0.0,1013.5,Clear,87.73,1,10.0,158.0,7.22,0.85
1538697600,91.43,0.0,72.18,0.65,clear-day,0.0,0.0,1013.6,Humid,85.26,0,10.0,158.0,3.94,0.85
1538701200,87.07,0.07,72.44,0.73,clear-night,0.0,0.0,1013.9,Humid,81.99,0,10.0,143.0,4.23,0.85
1538704800,89.67,0.06,72.69,0.7,clear-night,0.0,0.0,1014.4,Humid,83.68,0,10.0,139.0,5.37,0.85
1538708400,84.95,0.3,70.46,0.7,clear-night,0.0,0.0,1015.0,Clear,81.19,0,10.0,146.0,5.16,0.85
1538712000,81.88,0.12,74.89,0.88,clear-night,0.0,0.0,1015.3,Humid,78.6,0,10.0,157.0,5.82,0.85
1538715600,79.3,0.02,74.65,0.91,clear-night,0.0,0.0,1015.0,Humid,77.57,0,10.0,166.0,7.33,0.89
1538719200,78.67,0.16,74.08,0.91,clear-night,0.0,0.0,1014.6,Humid,77.0,0,10.0,174.0,6.18,0.89
1538722800,78.44,0.23,73.53,0.9,clear-night,0.0,0.0,1014.5,Humid,76.85,0,10.0,179.0,4.03,0.89
1538726400,77.68,0.35,73.22,0.91,partly-cloudy-night,0.0,0.0,1014.6,Humid and Partly Cloudy,76.11,0,10.0,178.0,6.81,0.89
1538730000,77.37,0.9,73.33,0.92,cloudy,0.0,0.0,1014.3,Humid and Overcast,75.76,0,10.0,174.0,5.7,0.89
1538733600,77.21,0.92,73.26,0.92,cloudy,0.0,0.0,1014.3,Humid and Overcast,75.61,0,9.923,176.0,5.95,0.89
1538737200,77.47,0.72,72.99,0.91,partly-cloudy-night,0.0,0.0,1014.4,Humid and Mostly Cloudy,75.92,0,9.791,173.0,5.41,0.89
1538740800,77.14,0.75,72.95,0.92,partly-cloudy-night,0.0,0.0,1014.7,Humid and Mostly Cloudy,75.58,0,8.947,164.0,3.54,0.89
1538744400,76.54,0.96,73.31,0.95,cloudy,0.0,0.0,1015.0,Humid and Overcast,74.89,0,8.789,167.0,4.17,0.89
1538748000,78.23,0.88,73.46,0.9,cloudy,0.0,0.0,1015.3,Humid and Overcast,76.64,1,9.143,159.0,4.63,0.89
1538751600,83.47,0.92,76.82,0.93,cloudy,0.0,0.0,1015.9,Humid and Overcast,79.1,2,10.0,164.0,5.9,0.89
1538755200,89.37,0.69,77.05,0.86,partly-cloudy-day,0.0,0.0,1015.6,Humid and Mostly Cloudy,81.57,4,10.0,183.0,5.13,0.89
1538758800,90.49,0.56,72.79,0.69,partly-cloudy-day,0.0,0.0,1014.8,Humid and Partly Cloudy,84.21,5,10.0,167.0,7.61,0.89
1538762400,90.85,0.33,71.93,0.65,partly-cloudy-day,0.0,0.0,1014.1,Partly Cloudy,84.96,7,10.0,154.0,6.29,0.89
1538766000,92.49,0.25,71.65,0.62,clear-day,0.0,0.0,1013.2,Clear,86.4,7,10.0,164.0,8.55,0.89
1538769600,94.31,0.62,71.99,0.6,partly-cloudy-day,0.0,0.0,1012.2,Mostly Cloudy,87.62,5,10.0,162.0,9.31,0.89
1538773200,95.42,0.25,71.16,0.56,clear-day,0.0,0.0,1011.6,Clear,89.1,4,10.0,160.0,9.9,0.89
1538776800,94.21,0.21,69.98,0.54,clear-day,0.0,0.0,1011.3,Clear,88.93,2,10.0,160.0,9.95,0.89
1538780400,93.41,0.07,68.4,0.5,clear-day,0.0,0.0,1011.0,Clear,89.28,0,10.0,162.0,9.32,0.89
1538784000,94.13,0.01,74.14,0.68,clear-day,0.0,0.0,1011.0,Humid,85.99,0,10.0,151.0,6.86,0.89
1538787600,89.9,0.01,73.56,0.72,clear-night,0.0,0.0,1011.2,Humid,83.4,0,10.0,142.0,7.89,0.89
1538791200,86.89,0.01,70.66,0.67,clear-night,0.0,0.0,1011.7,Clear,82.57,0,10.0,151.0,8.7,0.89
1538794800,84.73,0.02,70.75,0.71,clear-night,0.0,0.0,1012.3,Clear,80.94,0,10.0,152.0,9.49,0.89
1538798400,83.8,0.16,72.41,0.78,clear-night,0.0,0.0,1012.4,Humid,79.92,0,10.0,160.0,7.45,0.89
1538802000,82.45,0.6,74.98,0.88,partly-cloudy-night,0.0,0.0,1012.4,Humid and Mostly Cloudy,78.85,0,10.0,160.0,8.16,0.92
1538805600,79.5,0.9,73.34,0.86,cloudy,0.0,0.0,1012.0,Humid and Overcast,77.98,0,10.0,168.0,7.11,0.92
1538809200,79.92,0.91,73.09,0.84,cloudy,0.0,0.0,1012.4,Humid and Overcast,78.45,0,10.0,167.0,7.97,0.92
1538812800,79.61,0.63,73.19,0.85,partly-cloudy-night,0.0,0.0,1012.7,Humid and Mostly Cloudy,78.11,0,10.0,175.0,4.38,0.92
1538816400,78.72,0.62,73.19,0.88,partly-cloudy-night,0.0,0.0,1012.6,Humid and Mostly Cloudy,77.19,0,10.0,178.0,6.03,0.92
1538820000,78.54,0.71,73.47,0.89,partly-cloudy-night,0.0,0.0,1012.7,Humid and Mostly Cloudy,76.96,0,10.0,162.0,3.93,0.92
1538823600,78.54,0.9,74.19,0.92,cloudy,0.0,0.0,1012.5,Humid and Overcast,76.85,0,10.0,167.0,5.28,0.92
1538827200,77.73,0.65,73.5,0.92,partly-cloudy-night,0.0,0.0,1012.9,Humid and Mostly Cloudy,76.11,0,9.948,167.0,3.48,0.92
1538830800,77.97,0.67,73.87,0.92,partly-cloudy-day,0.0,0.0,1013.2,Humid and Mostly Cloudy,76.3,0,9.881,143.0,3.5,0.92
1538834400,78.85,0.89,74.2,0.91,cloudy,0.0,0.0,1013.7,Humid and Overcast,77.18,1,10.0,144.0,5.4,0.92
1538838000,78.49,0.9,73.84,0.9,cloudy,0.0,0.0,1014.2,Humid and Overcast,76.85,2,10.0,139.0,3.98,0.92
1538841600,81.37,0.69,73.8,0.86,partly-cloudy-day,0.0,0.0,1013.7,Humid and Mostly Cloudy,78.44,4,10.0,157.0,5.88,0.92
1538845200,83.44,0.68,76.98,0.93,partly-cloudy-day,0.0,0.0,1013.7,Humid and Mostly Cloudy,79.07,5,10.0,150.0,7.17,0.92
1538848800,83.65,0.68,76.75,0.92,partly-cloudy-day,0.0729,0.04,1013.5,Humid and Mostly Cloudy,79.17,6,9.336,159.0,4.99,0.92
1538852400,84.42,0.66,73.47,0.8,partly-cloudy-day,0.0,0.0,1012.7,Humid and Mostly Cloudy,80.06,6,9.462,143.0,5.99,0.92
1538856000,97.0,0.34,76.7,0.74,partly-cloudy-day,0.0,0.0,1011.9,Humid and Partly Cloudy,86.11,5,9.337,142.0,8.01,0.92
1538859600,92.53,0.41,72.06,0.63,partly-cloudy-day,0.0,0.0,1011.3,Humid and Partly Cloudy,86.17,4,10.0,135.0,9.09,0.92
1538863200,92.43,0.38,72.19,0.64,partly-cloudy-day,0.0,0.0,1010.9,Humid and Partly Cloudy,86.01,2,10.0,146.0,9.06,0.92
1538866800,90.35,0.33,71.9,0.66,partly-cloudy-day,0.0,0.0,1011.0,Partly Cloudy,84.6,0,10.0,132.0,8.99,0.92
1538870400,90.51,0.39,75.27,0.78,partly-cloudy-day,0.0,0.0,1011.0,Humid and Partly Cloudy,82.97,0,9.81,141.0,8.0,0.92
1538874000,84.79,0.21,72.5,0.77,clear-night,0.0,0.0,1011.7,Humid,80.51,0,9.691,147.0,7.04,0.92
1538877600,82.27,0.37,74.78,0.88,partly-cloudy-night,0.0,0.0,1012.1,Humid and Partly Cloudy,78.79,0,9.721,153.0,6.43,0.92
1538881200,79.58,0.04,74.58,0.9,clear-night,0.0,0.0,1012.2,Humid,77.87,0,9.839,138.0,5.84,0.92
1538884800,79.36,0.04,74.4,0.9,clear-night,0.0,0.0,1012.2,Humid,77.68,0,9.926,151.0,5.95,0.92
1538888400,78.4,0.24,74.01,0.91,clear-night,0.0,0.0,1012.5,Humid,76.73,0,10.0,156.0,6.91,0.96
1538892000,77.07,0.27,73.24,0.93,clear-night,0.0,0.0,1012.4,Humid,75.46,0,10.0,151.0,5.1,0.96
1538895600,76.46,0.73,71.19,0.88,partly-cloudy-night,0.0,0.0,1012.6,Mostly Cloudy,75.14,0,10.0,147.0,5.02,0.96
1538899200,75.95,0.97,72.19,0.93,cloudy,0.0,0.0,1012.6,Humid and Overcast,74.45,0,10.0,154.0,4.88,0.96
1538902800,76.67,0.99,72.05,0.9,cloudy,0.0,0.0,1012.4,Humid and Overcast,75.22,0,9.82,143.0,5.58,0.96
1538906400,77.36,1.0,72.02,0.88,cloudy,0.0,0.0,1012.2,Humid and Overcast,75.94,0,9.997,168.0,5.29,0.96
1538910000,77.21,0.99,73.26,0.92,cloudy,0.0,0.0,1011.9,Humid and Overcast,75.6,0,9.958,140.0,3.75,0.96
1538913600,77.49,0.98,73.12,0.91,cloudy,0.0,0.0,1011.8,Humid and Overcast,75.92,0,8.582,149.0,6.55,0.96
1538917200,77.67,0.98,75.68,1.0,cloudy,0.0,0.0,1012.3,Humid and Overcast,75.68,0,9.161,135.0,5.83,0.96
1538920800,78.72,0.97,76.61,1.0,cloudy,0.0,0.0,1013.2,Humid and Overcast,76.66,1,9.877,150.0,7.52,0.96
1538924400,82.0,0.78,77.11,0.95,partly-cloudy-day,0.0,0.0,1013.4,Humid and Mostly Cloudy,78.51,2,10.0,141.0,5.63,0.96
1538928000,85.31,0.67,74.25,0.82,partly-cloudy-day,0.0,0.0,1013.4,Humid and Mostly Cloudy,80.38,4,10.0,165.0,6.65,0.96
1538931600,90.32,0.72,73.98,0.73,partly-cloudy-day,0.0,0.0,1012.9,Humid and Mostly Cloudy,83.48,5,10.0,166.0,7.93,0.96
1538935200,93.01,0.7,73.23,0.66,partly-cloudy-day,0.0,0.0,1011.9,Humid and Mostly Cloudy,85.78,6,9.827,160.0,11.14,0.96
1538938800,90.9,0.28,71.71,0.64,clear-day,0.0,0.0,1011.0,Clear,85.12,7,9.858,165.0,7.22,0.96
1538942400,85.19,0.67,70.59,0.7,partly-cloudy-day,0.0,0.0,1010.9,Mostly Cloudy,81.32,5,9.689,151.0,9.39,0.96
1538946000,89.62,0.72,71.56,0.66,partly-cloudy-day,0.0002,0.02,1010.2,Mostly Cloudy,84.23,3,9.984,155.0,8.47,0.96
1538949600,90.33,0.74,73.89,0.73,partly-cloudy-day,0.0,0.0,1010.0,Humid and Mostly Cloudy,83.52,2,10.0,147.0,12.66,0.96
1538953200,86.69,0.57,73.53,0.77,partly-cloudy-day,0.0,0.0,1009.9,Humid and Partly Cloudy,81.37,0,10.0,158.0,8.59,0.96
1538956800,83.38,0.41,71.46,0.76,partly-cloudy-day,0.0,0.0,1009.3,Partly Cloudy,79.85,0,10.0,139.0,7.07,0.96
1538960400,82.13,0.08,73.58,0.84,clear-night,0.0,0.0,1009.7,Humid,78.83,0,10.0,133.0,7.43,0.96
1538964000,79.28,0.24,72.96,0.85,clear-night,0.0,0.0,1010.6,Humid,77.8,0,10.0,123.0,6.38,0.96
1538967600,78.56,0.1,72.67,0.86,clear-night,0.0,0.0,1011.3,Humid,77.09,0,10.0,132.0,7.03,0.96
1538971200,77.59,0.49,72.75,0.89,partly-cloudy-night,0.0,0.0,1011.2,Humid and Partly Cloudy,76.08,0,10.0,124.0,6.21,0.96
1538974800,78.34,0.48,72.77,0.87,partly-cloudy-night,0.0,0.0,1011.2,Humid and Partly Cloudy,76.85,0,10.0,129.0,4.33,1.0
1538978400,76.63,0.77,72.73,0.92,partly-cloudy-night,0.0,0.0,1010.6,Humid and Mostly Cloudy,75.08,0,10.0,134.0,5.2,1.0
1538982000,76.66,0.99,73.31,0.94,cloudy,0.0,0.0,1010.9,Humid and Overcast,75.02,0,10.0,134.0,7.03,1.0
1538985600,76.79,0.99,73.76,0.96,cloudy,0.0016,0.01,1010.5,Humid and Overcast,75.09,0,10.0,139.0,6.12,1.0
1538989200,76.51,0.98,72.3,0.91,cloudy,0.0026,0.02,1010.1,Humid and Overcast,75.02,0,10.0,138.0,7.64,1.0
1538992800,76.52,0.99,72.33,0.91,cloudy,0.0014,0.01,1010.0,Humid and Overcast,75.02,0,9.13,131.0,4.22,1.0
1538996400,76.49,0.95,72.11,0.91,cloudy,0.0159,0.11,1009.8,Humid and Overcast,75.02,0,8.947,114.0,5.14,1.0
1539000000,76.49,0.98,72.11,0.91,cloudy,0.0,0.0,1010.1,Humid and Overcast,75.02,0,7.783,120.0,5.77,1.0
1539003600,76.49,0.99,72.11,0.91,cloudy,0.0,0.0,1010.3,Humid and Overcast,75.03,0,7.558,124.0,6.64,1.0
1539007200,76.96,0.96,75.03,1.0,cloudy,0.0,0.0,1010.9,Humid and Overcast,75.03,1,9.61,135.0,7.53,1.0
1539010800,79.59,0.81,75.91,0.94,partly-cloudy-day,0.0,0.0,1011.0,Humid and Mostly Cloudy,77.69,2,10.0,141.0,8.53,1.0
1539014400,84.78,0.76,76.25,0.89,partly-cloudy-day,0.0,0.0,1010.9,Humid and Mostly Cloudy,79.72,4,10.0,144.0,9.38,1.0
1539018000,89.5,0.78,75.62,0.8,partly-cloudy-day,0.0,0.0,1010.2,Humid and Mostly Cloudy,82.24,5,10.0,141.0,6.91,1.0
1539021600,86.37,0.66,74.9,0.82,partly-cloudy-day,0.0037,0.02,1009.4,Humid and Mostly Cloudy,80.78,6,10.0,131.0,10.32,1.0
1539025200,82.48,0.7,71.41,0.77,partly-cloudy-day,0.0224,0.05,1009.4,Mostly Cloudy,79.29,5,9.727,149.0,8.86,1.0
1539028800,77.17,0.75,70.81,0.84,partly-cloudy-day,0.0108,0.2,1009.1,Mostly Cloudy,75.92,5,7.659,153.0,7.56,1.0
1539032400,77.76,0.74,73.24,0.91,partly-cloudy-day,0.0111,0.23,1008.3,Humid and Mostly Cloudy,76.18,3,9.798,148.0,6.41,1.0
1539036000,77.98,0.65,72.83,0.89,partly-cloudy-day,0.0031,0.18,1007.7,Humid and Mostly Cloudy,76.47,2,8.206,132.0,6.03,1.0
1539039600,78.37,0.77,72.96,0.88,partly-cloudy-day,0.0017,0.05,1007.3,Humid and Mostly Cloudy,76.86,0,7.537,113.0,5.87,1.0
1539043200,74.62,0.8,71.24,0.94,partly-cloudy-day,0.0191,0.22,1007.4,Mostly Cloudy,73.2,0,6.484,31.0,4.47,1.0
1539046800,74.27,0.36,71.1,0.94,partly-cloudy-night,0.0075,0.23,1007.4,Partly Cloudy,72.86,0,9.266,75.0,3.92,1.0
1539050400,73.77,0.8,70.3,0.93,partly-cloudy-night,0.0035,0.12,1008.6,Mostly Cloudy,72.46,0,9.337,120.0,4.02,1.0
1539054000,74.38,0.98,70.48,0.92,cloudy,0.0034,0.2,1008.9,Overcast,73.06,0,9.507,114.0,4.71,1.0
1539057600,74.67,1.0,72.46,0.98,rain,0.0406,0.53,1008.7,Possible Light Rain and Humid,73.06,0,9.441,137.0,5.37,1.0
1539061200,74.5,0.98,71.33,0.94,cloudy,0.0064,0.21,1007.5,Overcast,73.06,0,7.04,132.0,5.31,0.03
1539064800,75.54,0.75,72.65,0.96,partly-cloudy-night,0.0,0.0,1006.9,Humid and Mostly Cloudy,73.95,0,6.254,120.0,4.8,0.03
1539068400,75.47,0.76,72.17,0.94,partly-cloudy-night,0.0,0.0,1006.6,Humid and Mostly Cloudy,73.95,0,9.154,142.0,5.72,0.03
1539072000,75.67,0.96,72.36,0.94,cloudy,0.0,0.0,1006.4,Humid and Overcast,74.13,0,7.485,134.0,5.59,0.03
1539075600,76.42,0.93,73.23,0.95,cloudy,0.0,0.0,1006.1,Humid and Overcast,74.78,0,8.454,134.0,5.9,0.03
1539079200,76.56,0.94,72.59,0.92,rain,0.018,0.31,1005.8,Possible Light Rain and Humid,75.02,0,9.031,148.0,6.55,0.03
1539082800,76.56,0.96,72.66,0.92,cloudy,0.0,0.0,1005.3,Humid and Overcast,75.02,0,9.721,130.0,4.84,0.03
1539086400,76.53,0.98,72.43,0.92,cloudy,0.0,0.0,1005.8,Humid and Overcast,75.02,0,8.013,138.0,4.05,0.03
1539090000,76.33,0.97,73.16,0.95,cloudy,0.0,0.0,1005.2,Humid and Overcast,74.69,0,8.747,126.0,4.75,0.03
1539093600,76.66,0.94,73.26,0.94,cloudy,0.0021,0.01,1005.6,Humid and Overcast,75.03,1,9.044,126.0,6.19,0.03
1539097200,76.97,0.91,72.95,0.92,cloudy,0.0035,0.01,1005.7,Humid and Overcast,75.4,2,10.0,156.0,9.25,0.03
1539100800,82.3,0.89,73.15,0.82,cloudy,0.0037,0.01,1006.0,Humid and Overcast,78.96,3,10.0,167.0,8.56,0.03
1539104400,83.25,0.92,76.71,0.93,cloudy,0.0,0.0,1005.3,Humid and Overcast,79.02,4,10.0,159.0,10.8,0.03
1539108000,83.64,0.95,72.09,0.77,cloudy,0.0009,0.02,1005.3,Humid and Overcast,79.89,5,9.258,189.0,6.5,0.03
1539111600,74.63,0.83,72.79,1.0,partly-cloudy-day,0.014,0.08,1004.6,Humid and Mostly Cloudy,72.79,5,3.549,239.0,8.09,0.03
1539115200,72.4,0.96,68.46,0.91,cloudy,0.0171,0.21,1004.3,Overcast,71.31,4,9.828,228.0,5.96,0.03
1539118800,73.51,0.73,69.38,0.9,partly-cloudy-day,0.0,0.0,1004.6,Mostly Cloudy,72.33,3,10.0,7.0,5.6,0.03
1539122400,72.56,0.53,68.47,0.9,partly-cloudy-day,0.0,0.0,1004.8,Partly Cloudy,71.47,2,10.0,54.0,4.63,0.03
1539126000,74.71,0.38,69.03,0.86,partly-cloudy-day,0.0,0.0,1004.7,Partly Cloudy,73.62,0,10.0,86.0,4.58,0.03
1539129600,75.41,0.38,69.56,0.85,partly-cloudy-day,0.0,0.0,1005.0,Partly Cloudy,74.27,0,10.0,123.0,0.74,0.03
1539133200,73.59,0.23,68.52,0.87,clear-night,0.0,0.0,1005.6,Clear,72.54,0,10.0,100.0,2.89,0.03
1539136800,72.09,0.21,68.27,0.91,clear-night,0.0,0.0,1006.9,Clear,71.0,0,10.0,28.0,2.85,0.03
1539140400,72.31,0.29,68.05,0.9,clear-night,0.0,0.0,1007.7,Clear,71.27,0,10.0,50.0,2.54,0.03
1539144000,71.48,0.08,67.21,0.89,clear-night,0.0,0.0,1008.2,Clear,70.54,0,10.0,9.0,2.99,0.03
1539147600,69.42,0.45,66.33,0.93,partly-cloudy-night,0.0,0.0,1008.5,Partly Cloudy,68.51,0,9.75,329.0,2.37,0.07
1539151200,69.22,0.67,66.68,0.95,partly-cloudy-night,0.0,0.0,1008.4,Mostly Cloudy,68.25,0,9.024,357.0,1.52,0.07
1539154800,69.64,0.88,66.27,0.92,cloudy,0.0,0.0,1008.8,Overcast,68.75,0,5.593,293.0,0.33,0.07
1539158400,69.92,0.88,67.0,0.94,cloudy,0.0,0.0,1009.0,Overcast,68.93,0,5.421,324.0,2.03,0.07
1539162000,68.96,0.59,66.31,0.94,partly-cloudy-night,0.0,0.0,1009.2,Partly Cloudy,68.03,0,6.357,313.0,2.58,0.07
1539165600,68.16,0.91,65.96,0.96,cloudy,0.0,0.0,1008.9,Overcast,67.25,0,6.704,297.0,2.85,0.07
1539169200,65.85,0.64,64.82,1.0,partly-cloudy-night,0.0,0.0,1009.4,Mostly Cloudy,64.82,0,6.556,321.0,4.78,0.07
1539172800,67.46,0.49,66.24,0.99,partly-cloudy-night,0.0,0.0,1010.4,Partly Cloudy,66.44,0,6.877,320.0,3.68,0.07
1539176400,66.77,0.44,65.78,1.0,partly-cloudy-day,0.0,0.0,1011.6,Partly Cloudy,65.78,0,10.0,339.0,6.72,0.07
1539180000,66.92,0.68,65.1,0.97,partly-cloudy-day,0.0,0.0,1012.7,Mostly Cloudy,66.07,1,10.0,348.0,7.44,0.07
